375;12;;;;;;95;2016/10/04;7;22;14;FALSE;460633
376;12;1;;;;;80;2016/10/05;7;22;14;FALSE;461835
377;12;;;;;;95;2016/10/10;7;22;14;FALSE;467557
378;12;;;;;;95;2016/10/11;7;22;14;FALSE;469716
379;12;11;;;;;80;2016/10/17;7;22;14;FALSE;478229
380;12;;;;;;95;2016/10/18;7;22;14;FALSE;480023
381;12;3;5;;;;45;2016/10/19;7;22;14;FALSE;482216
382;12;;;;;;95;2016/10/20;7;22;14;FALSE;484648
383;12;;;;;;95;2016/10/21;7;22;14;FALSE;486446
384;12;1;;;;;80;2016/10/25;7;22;14;FALSE;490249
385;12;5;;;;;65;2016/10/26;7;22;14;FALSE;492592
386;12;11;;;;;80;2016/10/27;7;22;14;FALSE;493496
387;12;;;;;;95;2016/10/03;7;23;14;FALSE;457328
388;12;3;10;;;;65;2016/10/04;7;23;14;FALSE;459559
389;12;7;;;;;65;2016/10/05;7;23;14;FALSE;461199
390;12;14;3;;;;70;2016/10/06;7;23;14;FALSE;463856
391;12;1;;;;;80;2016/10/07;7;23;14;FALSE;465504
392;12;;;;;;95;2016/10/10;7;23;14;FALSE;467495
393;12;5;;;;;65;2016/10/11;7;23;14;FALSE;469223
394;11;;;;;;85;2016/10/12;7;23;14;FALSE;471572
395;12;3;11;;;;60;2016/10/13;7;23;14;FALSE;473380
396;12;11;;;;;80;2016/10/14;7;23;14;FALSE;475385
397;12;11;;;;;80;2016/10/17;7;23;14;FALSE;477979
398;12;11;;;;;80;2016/10/18;7;23;14;FALSE;480210
399;12;;;;;;95;2016/10/19;7;23;14;FALSE;482248
400;12;11;;;;;80;2016/10/20;7;23;14;FALSE;484081
401;12;5;;;;;65;2016/10/21;7;23;14;FALSE;486123
402;12;11;;;;;80;2016/10/24;7;23;14;FALSE;488367
403;12;;;;;;95;2016/10/25;7;23;14;FALSE;490472
404;12;;;;;;95;2016/10/26;7;23;14;FALSE;492318
405;12;5;;;;;65;2016/10/27;7;23;14;FALSE;494170
406;12;;;;;;95;2016/10/28;7;23;14;FALSE;495166
407;12;7;;;;;65;2016/10/03;7;15;14;FALSE;456965
408;;;;;;;100;2016/10/04;7;15;14;TRUE;459354
409;12;1;6;;;;50;2016/10/05;7;15;14;FALSE;461203
410;12;;;;;;95;2016/10/06;7;15;14;FALSE;463909
411;12;;;;;;95;2016/10/10;7;15;14;FALSE;467020
412;12;5;;;;;65;2016/10/11;7;15;14;FALSE;469846
413;12;;;;;;95;2016/10/12;7;15;14;FALSE;471611
414;12;;;;;;95;2016/10/13;7;15;14;FALSE;473363
415;12;;;;;;95;2016/10/14;7;15;14;FALSE;475983
416;12;11;;;;;80;2016/10/17;7;15;14;FALSE;477057
417;12;6;;;;;65;2016/10/18;7;15;14;FALSE;480253
418;12;;;;;;95;2016/10/19;7;15;14;FALSE;482143
419;1;;;;;;85;2016/10/20;7;15;14;FALSE;483663
420;12;;;;;;95;2016/10/21;7;15;14;FALSE;485717
421;12;14;;;;;90;2016/10/24;7;15;14;FALSE;488854
422;12;5;;;;;65;2016/10/25;7;15;14;FALSE;490569
423;12;1;;;;;80;2016/10/26;7;15;14;FALSE;492055
424;12;;;;;;95;2016/10/27;7;15;14;FALSE;494140
425;12;;;;;;95;2016/10/28;7;15;14;FALSE;495174
426;1;12;;;;;80;2016/10/03;7;126;14;FALSE;457439
427;12;6;;;;;65;2016/10/04;7;126;14;FALSE;459912
428;12;6;;;;;65;2016/10/05;7;126;14;FALSE;461901
429;12;11;;;;;80;2016/10/06;7;126;14;FALSE;464055
430;1;;;;;;85;2016/10/10;7;126;14;FALSE;467767
